文件路径：/home/xuchen/FanMing/file/topicScore/Anzhi/51.txt
文件总数：1122
敏感函数个数:267
函数名,主题使用次数,恶意使用次数,威胁评分
android/content/Context:sendStickyOrderedBroadcast(android/content/Intent;android/content/BroadcastReceiver;android/os/Handler;Ijava/lang/String;android/os/Bundle;)V,2/1122,0/6154,0.0
android/net/sip/SipManager:close(java/lang/String;)V,2/1122,0/6154,0.0
android/bluetooth/BluetoothHeadset:getDevicesMatchingConnectionStates([I)java/util/ist;,1/1122,0/6154,0.0
android/nfc/NfcAdapter:setNdefPushMessageCallback(android/nfc/NfcAdapter$CreateNdefMessageCallback;android/app/Activity;[android/app/Activity;)V,2/1122,0/6154,0.0
android/accounts/AccountManager:getAuthTokenByFeatures(java/lang/String;java/lang/String;[java/lang/String;android/app/Activity;android/os/Bundle;android/os/Bundle;android/accounts/AccountManagerCallback;android/os/Handler;)android/accounts/AccountManagerFuture;,2/1122,0/6154,0.0
android/bluetooth/BluetoothHeadset:disconnect(android/bluetooth/BluetoothDevice;)Z,1/1122,0/6154,0.0
android/content/ContentResolver:getCurrentSyncs()java/util/ist;,1/1122,0/6154,0.0
android/app/DownloadManager:addCompletedDownload(java/lang/String;java/lang/String;Zjava/lang/String;java/lang/String;JZ)J,2/1122,0/6154,0.0
android/accounts/AccountManager:peekAuthToken(android/accounts/Account;java/lang/String;)java/lang/String;,3/1122,0/6154,0.0
android/nfc/tech/IsoDep:close()V,1/1122,0/6154,0.0
android/bluetooth/BluetoothHeadset:stopVoiceRecognition(android/bluetooth/BluetoothDevice;)Z,3/1122,0/6154,0.0
android/location/LocationManager:requestSingleUpdate(java/lang/String;android/location/ocationistener;android/os/ooper;)V,2/1122,0/6154,0.0
android/bluetooth/BluetoothHeadset:setPriority(android/bluetooth/BluetoothDevice;I)Z,1/1122,0/6154,0.0
android/app/DownloadManager:getUriForDownloadedFile(J)android/net/Uri;,2/1122,0/6154,0.0
android/media/RingtoneManager:stopPreviousRingtone()V,5/1122,0/6154,0.0
android/accounts/AccountManager:setAuthToken(android/accounts/Account;java/lang/String;java/lang/String;)V,3/1122,0/6154,0.0
