文件路径：/home/xuchen/FanMing/file/topicScore/Anzhi/39.txt
文件总数：3150
敏感函数个数:321
函数名,主题使用次数,恶意使用次数,威胁评分
android/net/wifi/p2p/WifiP2pManager:initialize(android/content/Context;android/os/ooper;android/net/wifi/p2p/WifiP2pManager$Channelistener;)android/net/wifi/p2p/WifiP2pManager$Channel;,10/3150,0/6154,0.0
android/bluetooth/BluetoothA2dp:disconnect(android/bluetooth/BluetoothDevice;)Z,1/3150,0/6154,0.0
android/bluetooth/BluetoothAdapter:getUuids()[android/os/ParcelUuid;,1/3150,0/6154,0.0
android/media/RingtoneManager:getRingtone(I)android/media/Ringtone;,15/3150,0/6154,0.0
android/provider/Contacts$People:addToGroup(android/content/ContentResolver;JJ)android/net/Uri;,1/3150,0/6154,0.0
android/nfc/tech/NfcV:close()V,4/3150,0/6154,0.0
android/speech/SpeechRecognizer:startListening(android/content/Intent;)V,1/3150,0/6154,0.0
android/provider/CalendarContract$Attendees:query(android/content/ContentResolver;J[java/lang/String;)android/database/Cursor;,3/3150,0/6154,0.0
android/bluetooth/BluetoothDevice:getUuids()[android/os/ParcelUuid;,4/3150,0/6154,0.0
android/provider/Settings$System:getUriFor(android/net/Uri;java/lang/String;)android/net/Uri;,4/3150,0/6154,0.0
android/bluetooth/BluetoothDevice:getBondState(java/lang/String;)I,1/3150,0/6154,0.0
android/widget/QuickContactBadge:assignContactFromPhone(java/lang/String;Z)V,5/3150,0/6154,0.0
android/provider/ContactsContract$SyncState:getWithUri(android/content/ContentProviderClient;android/accounts/Account;)android/util/Pair;,1/3150,0/6154,0.0
android/accounts/AccountManager:setUserData(android/accounts/Account;java/lang/String;java/lang/String;)V,15/3150,0/6154,0.0
android/accounts/AccountManager:setPassword(android/accounts/Account;java/lang/String;)V,8/3150,0/6154,0.0
android/nfc/tech/NfcA:transceive([B)[B,1/3150,0/6154,0.0
android/widget/VideoView:resume()V,7/3150,0/6154,0.0
android/nfc/tech/MifareClassic:close()V,3/3150,0/6154,0.0
android/accounts/AccountManager:updateCredentials(android/accounts/Account;java/lang/String;android/os/Bundle;android/app/Activity;android/accounts/AccountManagerCallback;android/os/Handler;)android/accounts/AccountManagerFuture;,18/3150,0/6154,0.0
android/nfc/tech/IsoDep:transceive([B)[B,3/3150,0/6154,0.0
android/media/AudioManager:setBluetoothScoOn(Z)V,55/3150,0/6154,0.0
android/content/ContentResolver:isSyncPending(android/accounts/Account;java/lang/String;)Z,1/3150,0/6154,0.0
android/bluetooth/BluetoothA2dp:isA2dpPlaying(android/bluetooth/BluetoothDevice;)Z,1/3150,0/6154,0.0
android/location/LocationManager:requestSingleUpdate(android/location/Criteria;android/location/ocationistener;android/os/ooper;)V,1/3150,0/6154,0.0
android/speech/SpeechRecognizer:setRecognitionListener(android/speech/Recognitionistener;)V,1/3150,0/6154,0.0
android/media/AudioManager:startBluetoothSco()V,56/3150,0/6154,0.0
android/provider/UserDictionary$Words:addWord(android/content/Context;java/lang/String;II)V,4/3150,0/6154,0.0
android/provider/Settings$Secure:setLocationProviderEnabled(android/content/ContentResolver;java/lang/String;Z)V,30/3150,0/6154,0.0
android/bluetooth/BluetoothHeadset:connect(android/bluetooth/BluetoothDevice;)Z,1/3150,0/6154,0.0
android/location/LocationManager:requestLocationUpdates(JFandroid/location/Criteria;android/app/PendingIntent;)V,1/3150,0/6154,0.0
android/content/ContentResolver:addPeriodicSync(android/accounts/Account;java/lang/String;android/os/Bundle;J)V,3/3150,0/6154,0.0
android/media/AudioManager:stopBluetoothSco()V,56/3150,0/6154,0.0
android/nfc/tech/NfcF:close()V,3/3150,0/6154,0.0
android/bluetooth/BluetoothAdapter:getProfileConnectionState(I)I,7/3150,0/6154,0.0
android/nfc/tech/MifareClassic:connect()V,3/3150,0/6154,0.0
android/bluetooth/BluetoothA2dp:getConnectionState(android/bluetooth/BluetoothDevice;)I,2/3150,0/6154,0.0
android/bluetooth/BluetoothA2dp:getPriority(android/bluetooth/BluetoothDevice;)I,1/3150,0/6154,0.0
android/inputmethodservice/KeyboardView:setKeyboard(android/inputmethodservice/Keyboard;)V,15/3150,0/6154,0.0
android/nfc/NfcAdapter:setBeamPushUris([android/net/Uri;android/app/Activity;)V,1/3150,0/6154,0.0
android/provider/Settings$System:putFloat(android/content/ContentResolver;java/lang/String;F)Z,15/3150,0/6154,0.0
android/nfc/tech/NdefFormatable:formatReadOnly(android/nfc/NdefMessage;)V,3/3150,0/6154,0.0
android/content/Context:sendStickyOrderedBroadcast(android/content/Intent;android/content/BroadcastReceiver;android/os/Handler;Ijava/lang/String;android/os/Bundle;)V,1/3150,0/6154,0.0
android/accounts/AccountManager:confirmCredentials(android/accounts/Account;android/os/Bundle;android/app/Activity;android/accounts/AccountManagerCallback;android/os/Handler;)android/accounts/AccountManagerFuture;,2/3150,0/6154,0.0
android/nfc/tech/Ndef:close()V,6/3150,0/6154,0.0
android/inputmethodservice/KeyboardView:onTouchEvent(android/view/MotionEvent;)Z,2/3150,0/6154,0.0
android/nfc/tech/NfcV:transceive([B)[B,4/3150,0/6154,0.0
android/nfc/NfcAdapter:setNdefPushMessageCallback(android/nfc/NfcAdapter$CreateNdefMessageCallback;android/app/Activity;[android/app/Activity;)V,7/3150,0/6154,0.0
android/accounts/AccountManager:getAuthTokenByFeatures(java/lang/String;java/lang/String;[java/lang/String;android/app/Activity;android/os/Bundle;android/os/Bundle;android/accounts/AccountManagerCallback;android/os/Handler;)android/accounts/AccountManagerFuture;,14/3150,0/6154,0.0
android/bluetooth/BluetoothHeadset:disconnect(android/bluetooth/BluetoothDevice;)Z,1/3150,0/6154,0.0
android/bluetooth/BluetoothDevice:fetchUuidsWithSdp()Z,1/3150,0/6154,0.0
android/content/ContentResolver:getCurrentSyncs()java/util/ist;,3/3150,0/6154,0.0
android/app/DownloadManager:addCompletedDownload(java/lang/String;java/lang/String;Zjava/lang/String;java/lang/String;JZ)J,1/3150,0/6154,0.0
android/accounts/AccountManager:getAuthToken(android/accounts/Account;java/lang/String;android/os/Bundle;Zandroid/accounts/AccountManagerCallback;android/os/Handler;)android/accounts/AccountManagerFuture;,4/3150,0/6154,0.0
android/app/AlarmManager:setTimeZone(java/lang/String;)V,5/3150,0/6154,0.0
android/accounts/AccountManager:peekAuthToken(android/accounts/Account;java/lang/String;)java/lang/String;,6/3150,0/6154,0.0
android/nfc/tech/MifareUltralight:close()V,2/3150,0/6154,0.0
android/nfc/tech/IsoDep:close()V,3/3150,0/6154,0.0
android/test/SyncBaseInstrumentation:cancelSyncsandDisableAutoSync()V,2/3150,0/6154,0.0
android/bluetooth/BluetoothHeadset:stopVoiceRecognition(android/bluetooth/BluetoothDevice;)Z,1/3150,0/6154,0.0
android/location/LocationManager:requestSingleUpdate(java/lang/String;android/location/ocationistener;android/os/ooper;)V,3/3150,0/6154,0.0
android/bluetooth/BluetoothHeadset:setPriority(android/bluetooth/BluetoothDevice;I)Z,1/3150,0/6154,0.0
android/app/DownloadManager:getUriForDownloadedFile(J)android/net/Uri;,10/3150,0/6154,0.0
android/media/RingtoneManager:stopPreviousRingtone()V,11/3150,0/6154,0.0
android/nfc/NfcAdapter:setOnNdefPushCompleteCallback(android/nfc/NfcAdapter$OnNdefPushCompleteCallback;android/app/Activity;[android/app/Activity;)V,5/3150,0/6154,0.0
android/provider/CalendarContract$Instances:query(android/content/ContentResolver;[java/lang/String;JJ)android/database/Cursor;,2/3150,0/6154,0.0
android/provider/Settings$Secure:getUriFor(android/net/Uri;java/lang/String;)android/net/Uri;,4/3150,0/6154,0.0
android/accounts/AccountManager:setAuthToken(android/accounts/Account;java/lang/String;java/lang/String;)V,6/3150,0/6154,0.0
android/nfc/tech/MifareClassic:authenticateSectorWithKeyB(I[B)Z,3/3150,0/6154,0.0
