文件路径：/home/xuchen/FanMing/file/topicScore/Anzhi/52.txt
文件总数：3265
敏感函数个数:264
函数名,主题使用次数,恶意使用次数,威胁评分
android/net/sip/SipManager:takeAudioCall(android/content/Intent;android/net/sip/SipAudioCall$istener;)android/net/sip/SipAudioCall;,1/3265,0/6154,0.0
android/nfc/NfcAdapter:setNdefPushMessageCallback(android/nfc/NfcAdapter$CreateNdefMessageCallback;android/app/Activity;[android/app/Activity;)V,9/3265,0/6154,0.0
android/accounts/AccountManager:getAuthTokenByFeatures(java/lang/String;java/lang/String;[java/lang/String;android/app/Activity;android/os/Bundle;android/os/Bundle;android/accounts/AccountManagerCallback;android/os/Handler;)android/accounts/AccountManagerFuture;,2/3265,0/6154,0.0
android/accounts/AccountManager:getAuthToken(android/accounts/Account;java/lang/String;android/os/Bundle;Zandroid/accounts/AccountManagerCallback;android/os/Handler;)android/accounts/AccountManagerFuture;,1/3265,0/6154,0.0
android/app/DownloadManager:addCompletedDownload(java/lang/String;java/lang/String;Zjava/lang/String;java/lang/String;JZ)J,2/3265,0/6154,0.0
android/accounts/AccountManager:peekAuthToken(android/accounts/Account;java/lang/String;)java/lang/String;,4/3265,0/6154,0.0
android/nfc/tech/MifareUltralight:close()V,2/3265,0/6154,0.0
android/nfc/tech/IsoDep:close()V,1/3265,0/6154,0.0
android/location/LocationManager:requestSingleUpdate(java/lang/String;android/location/ocationistener;android/os/ooper;)V,7/3265,0/6154,0.0
android/app/DownloadManager:getUriForDownloadedFile(J)android/net/Uri;,11/3265,0/6154,0.0
android/media/RingtoneManager:stopPreviousRingtone()V,11/3265,0/6154,0.0
android/nfc/NfcAdapter:setOnNdefPushCompleteCallback(android/nfc/NfcAdapter$OnNdefPushCompleteCallback;android/app/Activity;[android/app/Activity;)V,3/3265,0/6154,0.0
android/accounts/AccountManager:setAuthToken(android/accounts/Account;java/lang/String;java/lang/String;)V,4/3265,0/6154,0.0
